[ 2017-06-26T09:50:09+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-26T13:54:24+08:00 ] /Product/capitalProduct.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.010304s ]
[ 2017-06-26T13:54:24+08:00 ] /Product/capitalProduct.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005528s ]
[ 2017-06-26T13:54:24+08:00 ] /Product/capitalProduct.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006370s ]
[ 2017-06-26T13:54:24+08:00 ] /Product/capitalProduct.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.007844s ]
[ 2017-06-26T13:54:24+08:00 ] /Product/capitalProduct.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.008056s ]
[ 2017-06-26T13:54:24+08:00 ] /Product/capitalProduct.html | SQL: SHOW COLUMNS FROM `capital_loan` [ RunTime:0.007094s ]
[ 2017-06-26T13:54:24+08:00 ] /Product/capitalProduct.html | SQL: SELECT COUNT(*) AS tp_count FROM capital_loan cap_l,capital_company cap WHERE ( cap_l.capital_company_id=cap.id ) LIMIT 1   [ RunTime:0.005843s ]
[ 2017-06-26T13:54:24+08:00 ] /Product/capitalProduct.html | SQL: SELECT cap_l.*,cap.companyname as cap_companyname,cap.legal_name as capital_legal_name,cap.legal_certinumber as capital_legal_certinumber,cap.company_address as capital_company_address FROM capital_loan cap_l,capital_company cap WHERE ( cap_l.capital_company_id=cap.id ) LIMIT 0,10   [ RunTime:0.007539s ]

[ 2017-06-26T13:54:24+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-26T13:54:26+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-26T13:54:26+08:00 ] 127.0.0.1 /Loan/index.html
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006161s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005746s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007888s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.007904s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.006143s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006046s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.008637s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.006070s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.007534s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006569s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.007105s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.007029s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.006637s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SELECT COUNT(*) AS tp_count FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE ( tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   ) LIMIT 1   [ RunTime:0.007542s ]
[ 2017-06-26T13:54:26+08:00 ] /Loan/index.html | SQL: SELECT tender.*,allot.late_fee,allot.start_time,allot.end_time,bus.companyname as bus_companyname,bus.id as business_company_id,bus.business_number,cha.companyname as cha_companyname,cha.id as channel_company_id,bus_l.name as bus_l_name,bus_l.capital_loan_id,bus_l.periode_rate,bus_l.late_periode_rate,mi.names,concat(lp.periode,lp.unit) as lp_name,mi.certiNumber FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE ( tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   ) LIMIT 0,12   [ RunTime:0.008223s ]

[ 2017-06-26T13:54:36+08:00 ] 127.0.0.1 /Loan/info/id/1/mid/6
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006300s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.006056s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007283s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006770s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005968s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006405s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.006974s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.005752s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.007343s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006398s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.006819s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.006744s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.007113s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SELECT COUNT(*) AS tp_count FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE ( tender.id = '1' ) AND ( tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   ) LIMIT 1   [ RunTime:0.006687s ]
[ 2017-06-26T13:54:36+08:00 ] /Loan/info/id/1/mid/6 | SQL: SELECT tender.*,allot.late_fee,allot.start_time,allot.end_time,bus.companyname as bus_companyname,bus.id as business_company_id,bus.business_number,cha.companyname as cha_companyname,cha.id as channel_company_id,bus_l.name as bus_l_name,bus_l.capital_loan_id,bus_l.periode_rate,bus_l.late_periode_rate,mi.names,concat(lp.periode,lp.unit) as lp_name,mi.certiNumber FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE ( tender.id = '1' ) AND ( tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   )  [ RunTime:0.007723s ]

[ 2017-06-26T13:57:45+08:00 ] 127.0.0.1 /Loan/index.html
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006431s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005875s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.008744s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006994s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005576s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006239s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.007245s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.005735s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.007453s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006710s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.006984s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.006323s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.007055s ]
[ 2017-06-26T13:57:45+08:00 ] /Loan/index.html | SQL: SELECT COUNT(*) AS tp_count FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE ( tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   ) LIMIT 1   [ RunTime:0.007082s ]
