[ 2017-07-05T09:21:53+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-05T09:21:58+08:00 ] /Public/doLogin.html | SQL: UPDATE `user_token` SET `token`='77ef813bf1c8ad16decd63917131a808',`username`='qjx',`logintime`='2017-07-05 09:21:58' WHERE username='qjx' [ RunTime:0.004183s ]
[ 2017-07-05T09:21:58+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.004406s ]
[ 2017-07-05T09:21:58+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_operate` [ RunTime:0.006418s ]
[ 2017-07-05T09:21:58+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_operate` (`status`,`userid`,`remark`,`type`,`ip`,`timeadd`) VALUES (1,'1','用户登录',1,'127.0.0.1','2017-07-05 09:21:58') [ RunTime:0.008276s ]

[ 2017-07-05T09:21:58+08:00 ] 127.0.0.1 /
[ 2017-07-05T09:21:58+08:00 ] / | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.005987s ]
[ 2017-07-05T09:21:58+08:00 ] / | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005228s ]
[ 2017-07-05T09:21:58+08:00 ] / | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007625s ]
[ 2017-07-05T09:21:58+08:00 ] / | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006702s ]
[ 2017-07-05T09:21:58+08:00 ] / | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005718s ]

[ 2017-07-05T09:21:58+08:00 ] 127.0.0.1 /Public/getJsMenu.html
[ 2017-07-05T09:21:58+08:00 ] /Public/getJsMenu.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.006024s ]
[ 2017-07-05T09:21:58+08:00 ] /Public/getJsMenu.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.005300s ]
[ 2017-07-05T09:21:58+08:00 ] /Public/getJsMenu.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006052s ]
[ 2017-07-05T09:21:58+08:00 ] /Public/getJsMenu.html | SQL: SELECT `groupid` FROM `user` WHERE id='1' LIMIT 1   [ RunTime:0.005810s ]
[ 2017-07-05T09:21:58+08:00 ] /Public/getJsMenu.html | SQL: SELECT `groupid` FROM `user` WHERE id='1' LIMIT 1   [ RunTime:0.005876s ]
[ 2017-07-05T09:21:58+08:00 ] /Public/getJsMenu.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005033s ]
[ 2017-07-05T09:21:58+08:00 ] /Public/getJsMenu.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='1' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007039s ]
[ 2017-07-05T09:21:58+08:00 ] /Public/getJsMenu.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005654s ]
[ 2017-07-05T09:21:58+08:00 ] /Public/getJsMenu.html | SQL: SELECT * FROM `auth_rule` WHERE pid=0 and status=1 and groupid='1' ORDER BY sort desc,timeadd asc  [ RunTime:0.006642s ]

[ 2017-07-05T09:21:58+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-05T09:21:59+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-05T09:21:59+08:00 ] 127.0.0.1 /Index/system.html
[ 2017-07-05T09:21:59+08:00 ] /Index/system.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.005951s ]
[ 2017-07-05T09:21:59+08:00 ] /Index/system.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.004992s ]
[ 2017-07-05T09:21:59+08:00 ] /Index/system.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.006556s ]
[ 2017-07-05T09:21:59+08:00 ] /Index/system.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.007202s ]
[ 2017-07-05T09:21:59+08:00 ] /Index/system.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005492s ]
[ 2017-07-05T09:21:59+08:00 ] /Index/system.html | SQL: SHOW COLUMNS FROM `member` [ RunTime:0.006494s ]
[ 2017-07-05T09:21:59+08:00 ] /Index/system.html | SQL: SELECT COUNT(*) AS tp_count FROM `member` WHERE (  (`timeadd` BETWEEN '2017-07-05' AND '2017-07-05 23:59:59' ) ) LIMIT 1   [ RunTime:0.005583s ]
[ 2017-07-05T09:21:59+08:00 ] /Index/system.html | SQL: SELECT COUNT(*) AS tp_count FROM `member` LIMIT 1   [ RunTime:0.005543s ]

[ 2017-07-05T09:22:00+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-05T09:22:00+08:00 ] 127.0.0.1 /Menu/index.html
[ 2017-07-05T09:22:00+08:00 ] /Menu/index.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.006138s ]
[ 2017-07-05T09:22:00+08:00 ] /Menu/index.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.004949s ]
[ 2017-07-05T09:22:00+08:00 ] /Menu/index.html | SQL: SELECT * FROM `auth_group`  [ RunTime:0.005061s ]
[ 2017-07-05T09:22:00+08:00 ] /Menu/index.html | SQL: SHOW COLUMNS FROM `auth_rule` [ RunTime:0.005970s ]
[ 2017-07-05T09:22:00+08:00 ] /Menu/index.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.005828s ]
[ 2017-07-05T09:22:00+08:00 ] /Menu/index.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005334s ]
[ 2017-07-05T09:22:00+08:00 ] /Menu/index.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007309s ]
[ 2017-07-05T09:22:00+08:00 ] /Menu/index.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.005821s ]
[ 2017-07-05T09:22:00+08:00 ] /Menu/index.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005056s ]
[ 2017-07-05T09:22:00+08:00 ] /Menu/index.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='1' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.006205s ]
[ 2017-07-05T09:22:00+08:00 ] /Menu/index.html | SQL: SELECT `typeid` FROM `user` WHERE id= LIMIT 1   [ RunTime:0.004202s ]
[ 2017-07-05T09:22:00+08:00 ] /Menu/index.html | SQL: SELECT * FROM `auth_rule` WHERE pid=0 and status=1 and groupid='1' ORDER BY sort desc,timeadd asc  [ RunTime:0.005544s ]

[ 2017-07-05T09:22:01+08:00 ] 127.0.0.1 /Menu/index/groupid/3
[ 2017-07-05T09:22:01+08:00 ] /Menu/index/groupid/3 | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.006597s ]
[ 2017-07-05T09:22:01+08:00 ] /Menu/index/groupid/3 | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.005617s ]
[ 2017-07-05T09:22:01+08:00 ] /Menu/index/groupid/3 | SQL: SELECT * FROM `auth_group`  [ RunTime:0.005992s ]
[ 2017-07-05T09:22:01+08:00 ] /Menu/index/groupid/3 | SQL: SHOW COLUMNS FROM `auth_rule` [ RunTime:0.006698s ]
[ 2017-07-05T09:22:01+08:00 ] /Menu/index/groupid/3 | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006962s ]
[ 2017-07-05T09:22:01+08:00 ] /Menu/index/groupid/3 | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005117s ]
[ 2017-07-05T09:22:01+08:00 ] /Menu/index/groupid/3 | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007874s ]
[ 2017-07-05T09:22:01+08:00 ] /Menu/index/groupid/3 | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006742s ]
[ 2017-07-05T09:22:01+08:00 ] /Menu/index/groupid/3 | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005518s ]
[ 2017-07-05T09:22:01+08:00 ] /Menu/index/groupid/3 | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='3' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.006765s ]
[ 2017-07-05T09:22:01+08:00 ] /Menu/index/groupid/3 | SQL: SELECT `typeid` FROM `user` WHERE id= LIMIT 1   [ RunTime:0.005500s ]
[ 2017-07-05T09:22:01+08:00 ] /Menu/index/groupid/3 | SQL: SELECT * FROM `auth_rule` WHERE pid=0 and status=1 and groupid='3' ORDER BY sort desc,timeadd asc  [ RunTime:0.006038s ]

[ 2017-07-05T10:16:44+08:00 ] 127.0.0.1 /Settlement/clear.html
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005031s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `channel_company` [ RunTime:0.006384s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SELECT c.*,p.companyname as p_companyname FROM channel_company c LEFT JOIN channel_company p on p.id=c.parent_id  [ RunTime:0.004987s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005401s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `business_company` [ RunTime:0.006350s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `channel_company` [ RunTime:0.005586s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SELECT b.*,c.companyname as channel_companyname,c.id as channel_company_id,c.channel_level,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.legal_certinumber_pic) as legal_certinumber_path,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.license_number_pic) as license_number_path,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.agreement1_pic) as agreement1_path,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.agreement2_pic) as agreement2_path FROM business_company as b,channel_company as c,business_channel as bc WHERE ( b.id = bc.business_company_id and bc.channel_company_id = c.id  )  [ RunTime:0.006415s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.004674s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.004324s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.005899s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.005949s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.004528s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005456s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `business_predeposit` [ RunTime:0.006297s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `profit_order` [ RunTime:0.006058s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SELECT COUNT(*) AS tp_count FROM loan_tender tender,loan_allot allot,business_costout cost,business_loan loan,capital_loan cap_loan,business_company bus,business_channel bc,channel_company cha WHERE ( tender.status IN (2,3) ) AND ( tender.id=allot.tender_id  and tender.id=cost.tender_id and tender.business_loan_id=loan.id and loan.capital_loan_id=cap_loan.id and loan.business_company_id=bus.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id ) LIMIT 1   [ RunTime:0.005264s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SELECT tender.*,cost.cost_money,cost.clear_time,cap_loan.periode_rate as cap_periode_rate,bus.companyname as business_companyname,cha.companyname as channel_companyname FROM loan_tender tender,loan_allot allot,business_costout cost,business_loan loan,capital_loan cap_loan,business_company bus,business_channel bc,channel_company cha WHERE ( tender.status IN (2,3) ) AND ( tender.id=allot.tender_id  and tender.id=cost.tender_id and tender.business_loan_id=loan.id and loan.capital_loan_id=cap_loan.id and loan.business_company_id=bus.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id ) LIMIT 0,10   [ RunTime:0.006273s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SELECT * FROM `profit_order` WHERE ( `tender_id` = '22' )  [ RunTime:0.004680s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SELECT * FROM `profit_order` WHERE ( `tender_id` = '23' )  [ RunTime:0.005501s ]
[ 2017-07-05T10:16:44+08:00 ] /Settlement/clear.html | SQL: SELECT * FROM `profit_order` WHERE ( `tender_id` = '24' )  [ RunTime:0.005203s ]

[ 2017-07-05T10:16:44+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-05T10:16:44+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-05T10:16:44+08:00 ] 127.0.0.1 /Fund/businessFund.html
[ 2017-07-05T10:16:44+08:00 ] /Fund/businessFund.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006057s ]
[ 2017-07-05T10:16:44+08:00 ] /Fund/businessFund.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005817s ]
[ 2017-07-05T10:16:44+08:00 ] /Fund/businessFund.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.008704s ]
[ 2017-07-05T10:16:44+08:00 ] /Fund/businessFund.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.009075s ]
[ 2017-07-05T10:16:44+08:00 ] /Fund/businessFund.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005963s ]
[ 2017-07-05T10:16:44+08:00 ] /Fund/businessFund.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005959s ]
[ 2017-07-05T10:16:44+08:00 ] /Fund/businessFund.html | SQL: SHOW COLUMNS FROM `capital` [ RunTime:0.006613s ]
[ 2017-07-05T10:16:44+08:00 ] /Fund/businessFund.html | SQL: SELECT `business_company_id`,`capital_company_id`,sum(c.promise_money) as total_promise_money,c.first_credit_money,round(sum(c.promise_money)/cap.deposit_percent*100,2) as real_quota_money,bus.companyname as bus_companyname,cap.companyname as cap_companyname,cap.capital_number,cap.deposit_percent FROM business_company bus,capital_company cap,capital c WHERE ( c.business_company_id=bus.id and c.capital_company_id=cap.id  ) GROUP BY business_company_id,capital_company_id  [ RunTime:0.006078s ]
[ 2017-07-05T10:16:44+08:00 ] /Fund/businessFund.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.008352s ]
[ 2017-07-05T10:16:44+08:00 ] /Fund/businessFund.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.006066s ]

[ 2017-07-05T10:16:45+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-05T10:16:45+08:00 ] 127.0.0.1 /Loan/index.html
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.005391s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.006858s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007140s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006101s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005141s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005724s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.007471s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.008606s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.005693s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005840s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.006888s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.006202s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.005427s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SELECT COUNT(*) AS tp_count FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE (  tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   ) LIMIT 1   [ RunTime:0.005180s ]
[ 2017-07-05T10:16:45+08:00 ] /Loan/index.html | SQL: SELECT tender.*,allot.id as loan_allot_id,allot.late_fee,allot.start_time,allot.end_time,allot.back_real_time,allot.late_days,allot.back_real_money,allot.repayment_money,allot.status as allot_status,bus.companyname as bus_companyname,bus.id as business_company_id,bus.business_number,cha.companyname as cha_companyname,cha.id as channel_company_id,bus_l.name as bus_l_name,bus_l.capital_loan_id,bus_l.periode_rate,bus_l.late_periode_rate,m.mobile,mi.names,concat(lp.periode,lp.unit) as lp_name,mi.certiNumber,case when tender.status=1 and tender.is_sign=0 and tender.is_approve=0 and allot.status=0 then '待审核'  when tender.status=1 and tender.is_sign=0 and tender.is_approve=1 and allot.status=0 then '待签约'  when tender.status=1 and tender.is_sign=1 and tender.is_approve=1 and allot.status=0 then '待打款'  when tender.status=2 and tender.is_sign=1 and tender.is_approve=1 and allot.status=0 then '待还款'  when tender.status=2 and tender.is_sign=1 and tender.is_approve=1 and allot.status=1 then '已结清'  when tender.status=3 then  '已拒单' end as order_status_name FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE (  tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   ) LIMIT 0,12   [ RunTime:0.006872s ]

[ 2017-07-05T13:44:46+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-05T13:44:50+08:00 ] 127.0.0.1 /Public/doLogin.html
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.008861s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.010951s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.010797s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user` WHERE username='qjx' LIMIT 1   [ RunTime:0.009665s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.010879s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.004714s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `lasttime`='2017-07-05 13:44:50',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.005031s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `logincount`=logincount+1,`lasttime`='2017-07-05 13:44:50',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.004928s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_token` [ RunTime:0.005094s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user_token` WHERE username='qjx' LIMIT 1   [ RunTime:0.006139s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: UPDATE `user_token` SET `token`='ffd5426dc78266068fce86396e0a9ebc',`username`='qjx',`logintime`='2017-07-05 13:44:50' WHERE username='qjx' [ RunTime:0.004486s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005832s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_operate` [ RunTime:0.006198s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_operate` (`status`,`userid`,`remark`,`type`,`ip`,`timeadd`) VALUES (1,'1','用户登录',1,'127.0.0.1','2017-07-05 13:44:50') [ RunTime:0.008745s ]

[ 2017-07-05T13:44:50+08:00 ] 127.0.0.1 /
[ 2017-07-05T13:44:50+08:00 ] / | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.005687s ]
[ 2017-07-05T13:44:50+08:00 ] / | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005724s ]
[ 2017-07-05T13:44:50+08:00 ] / | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007916s ]
[ 2017-07-05T13:44:50+08:00 ] / | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006505s ]
[ 2017-07-05T13:44:50+08:00 ] / | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005841s ]

[ 2017-07-05T13:44:50+08:00 ] 127.0.0.1 /Public/getJsMenu.html
[ 2017-07-05T13:44:50+08:00 ] /Public/getJsMenu.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.005359s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/getJsMenu.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.004034s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/getJsMenu.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.005472s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/getJsMenu.html | SQL: SELECT `groupid` FROM `user` WHERE id='1' LIMIT 1   [ RunTime:0.004917s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/getJsMenu.html | SQL: SELECT `groupid` FROM `user` WHERE id='1' LIMIT 1   [ RunTime:0.004878s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/getJsMenu.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.003912s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/getJsMenu.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='1' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.005859s ]
[ 2017-07-05T13:44:50+08:00 ] /Public/getJsMenu.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.004796s ]
